File Path,API/DLL_1,API/DLL_2,API/DLL_3,API/DLL_4,API/DLL_5,API/DLL_6,API/DLL_7,API/DLL_8,API/DLL_9,API/DLL_10,API/DLL_11,API/DLL_12,API/DLL_13,API/DLL_14,API/DLL_15,API/DLL_16,API/DLL_17,API/DLL_18,API/DLL_19,API/DLL_20,API/DLL_21,API/DLL_22,Label
/content/drive/MyDrive/y/ransomware/AE4C000860F7C5854CA7735AC96B6D60A8AB417AACF81554F2BF4F83D59AE819,3,0,4,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/359305F10BBD964375C92E5704F4CE9CD726B22301065B3BB363575E3DD7866D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0DD28B913ED5CCC2911E80C12D28A87B15B36CE7EA9FADF68CEAE2D0754F418D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/334EE39BE958FB2423A1BDFBD8CCD8432F2BF609442999E7363AB8ECF32EF5D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/30C770757AFFFDD5811B43882C74ADFCBED300CF7780782564436715FDA4E29C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/5A81B644B8A72F974AC07F4B7C646C922D7586656E04C18E49D808D63997945D,3,0,5,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/07CE45082AB79A9000CC6BDA0CA28A6FE1566AFC5792A150E662F73F4393EA81,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/052F35DC4303E60E0D52570F2837E3500A1298B7112F6E19BE6331B0D28DFD57,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/25CA1D68D64FE10FA2BDC57B78C2AF42AF8684042EEC4619BC4D8BD22B00155A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/013774617746B835C23509C31484A68EDC022F09B27BCBDF9B67D963A5AE2991,0,0,0,0,3,3,0,1,0,0,7,2,1,1,3,1,3,0,0,11,0,1,1
/content/drive/MyDrive/y/ransomware/04F8D973BBFC4765103345AF393338D5F919C3EC9D02D76D917B0C0EF8EFB884,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/8B60039583083AD058DA2D46FA41873730EB7BB31CB924EE04296009256E5A02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0428C2730C969783334F900731A61149251E92132CE9CB4C424B13D926FC42D9,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,4,1
/content/drive/MyDrive/y/ransomware/2A5A7C51C843B81D6FBA535314FBC20BCC84B36045B25F4116AB4F1B42BA4D77,4,3,0,5,3,3,2,4,6,5,11,5,2,2,4,1,3,1,3,19,2,5,1
/content/drive/MyDrive/y/ransomware/1246911474BF247CC23D2F4B2B12C5A1439DFA3B33AED5E5998B7E594366F029,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/1A3705EF5830CC9EE48F213EB1C3EAD636C8758D894FE4220D2F8A6A2EBB9A32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0C840606112DF18BFA06D58195A0ED43715C56899445D55F55BC3789FDE14ED9,4,3,0,5,3,3,2,4,6,5,11,5,2,2,4,1,3,1,3,19,2,5,1
/content/drive/MyDrive/y/ransomware/5912E3AB02AEB1EF0D7D6E9D36866EC8CA1410B4A97BD2255CE0C0EA07D016D8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/00787FEAFCA1011D4BF284546603ACCB57D71C37486365D6E26972487637630F,0,0,0,0,3,3,0,1,0,0,7,2,1,1,3,1,3,0,0,11,0,1,1
/content/drive/MyDrive/y/ransomware/0655322FD8A59A7F35F9D2E29159381F637DDAC9F344E9406889B6F3BE4683EA,4,3,0,5,3,3,2,4,6,5,11,5,2,2,4,1,3,2,0,19,2,5,1
/content/drive/MyDrive/y/ransomware/02056944EF47FACC3261FBD096A371C6FB19A74E6F4C7C3CC3DD4C387B1A970E,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/070EAB5E8A6917BD3E16A08C3EC4730020A3AA0EEFFF4A5E16B35CD0AA0B4A82,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/79F8A5FE25AC616D54472A8ECEE5EA35FBC15F05C2FE0D573AB9DFF66B0B2105,3,0,4,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/27002ED4C099456121B33770DBC2D6F29BE2677BEE86322F3439D53626A85841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/5919F14EA33623CC8130CC99F16170D000EFEA0A9313F768ECBF3ED33BDD7B7A,2,2,0,1,3,3,1,0,1,0,3,2,0,1,3,0,2,0,3,11,2,4,1
/content/drive/MyDrive/y/ransomware/7354C74BD6EBC414B0AABBFB8E8984A993E0017FA09FB9032662D0A2DDE20583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0BA15CAE6ED49EE2B95754CD55952D7303CC46D42C3BECB1E0F3BF58C4E40F89,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/18D536840987D979D025BC3DA6BB4D42FBA401516D5AE06A4AD2ED9872A9A149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
/content/drive/MyDrive/y/ransomware/1E6BDBAB64F7E27AA616B5A5A7EA160B1817F204955E44140F1913D2127F97D3,2,0,0,0,2,3,1,2,0,0,10,2,1,1,3,1,3,0,0,12,1,3,1
/content/drive/MyDrive/y/ransomware/06686ABADBB0A4D77892F4CE677E853347733616FE2F3FFE644A07D855D92858,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/07739B6A52CC54670C639E39D6C5DE67DF039B9306BD4B69D1C070818DB24798,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/008F7D5F6D9B5ABA9E230BD8950812A164C511F11EBBE4E0BB224C6D3E7F0668,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/032A836A3D5C572317D808F5EB098905AFCC3A7C68CB6C85DEBC07D5F1DCB478,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/4C70DCD9D9AD1578D4761A2EFE44E012323780A4A6B4C88DE625A7B102A04771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/00618087070007B4410BB4CD4A62EB14243A9D1A2EEF0785EA784782C6212B10,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/0AAF74978A939BFEC1B7D0AE5DC7B7F68FB219BA6EF33FABE1316D3F6CBC8AA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03C90E23CAB8D90E6FEDBF7F6F541A042BB65D46E627BA74B3231161BC09ACBA,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/003E4B1361950BABBD7BB5F61A8BB88828EBF813195ACF91DC4F69AD832F0F9F,0,0,0,0,3,3,0,1,0,0,7,2,1,1,3,1,3,0,0,11,0,1,1
/content/drive/MyDrive/y/ransomware/1CB13AB606CE070319C40C9E8F598F94F4F4AC4D32E96EC7C0150E95259ACEFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/01E048A4576FA75CDF5BB6438D2F5E75B7BD4D487EEA8CBDE21542765BA5D720,0,0,0,0,3,3,0,1,0,0,7,2,1,1,3,1,3,0,0,11,0,1,1
/content/drive/MyDrive/y/ransomware/0336AD38C7D8A761AD028496B7B7F291B0635857D797ADE944E5C6654F83949D,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/958471D7F3E2500076D63AF2ED9BF8989B6776FE941731AD9F5BA86EA65F95EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0459C0755D3B7F4F8573CBEEDD6730D03D1A5EB5F5255960E2C20775503F9A2E,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/25ACD45F2A5F2953344CEBF96E87D81447084D18E9D480120932735B2D89EDE8,2,0,0,0,2,3,1,2,0,0,10,2,1,1,3,1,3,0,0,12,1,3,1
/content/drive/MyDrive/y/ransomware/0F67B38BD835AC9370041DE408B08A7EADE1F416AB40B8D65A8F4676DB004201,3,0,0,0,3,3,1,2,0,0,10,2,1,1,3,1,3,0,0,12,1,3,1
/content/drive/MyDrive/y/ransomware/01C720A9C6BADF940A04E5949CE298FAF2FD4F468E9067F911E6A94CD33F2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/689A9445D8BE150CC6DABAB54F6C2D6996253FBABB3F362A9DB5BB3F5F3B579B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
/content/drive/MyDrive/y/ransomware/019CD35C32D0E9D561CF9C28DA174BCDD815C281BC5DA8B39DA182EABB339279,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/05AE00010DDD6F8A6F10AC6BC65A922016ACFF7CCD1DAFFAEF9C03E34D5D8536,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/04F9AAA713376F5ED30CC317CF4FD1E863DBCE536C358D9F50A4B9ECF8AF7BB6,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/1D1E8E2BD3F8276F629E315B2AC838DEAAC37F3B61CEB780A58F7DB611CF9669,6,3,0,5,4,3,2,4,6,5,12,5,2,2,4,1,3,1,0,19,2,5,1
/content/drive/MyDrive/y/ransomware/031BAAB09E4E27BB7C67D3B15A7026E8D039BFDA006211D99FFBC8C43DA00556,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/B506600868E623E54F988CAA04FD6D1973947B836E239C64BB8D1952DD76481A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
/content/drive/MyDrive/y/ransomware/066951B00B2EA13EBC4DF90CABFC9DE14408C5C5CA8DA25AA7135FD807F6F1F4,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,4,1
/content/drive/MyDrive/y/ransomware/02E851462B6FD8165AEEA69AE4C517CF459CD612A5E925349F40ACE31C4576A2,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,4,1
/content/drive/MyDrive/y/ransomware/065FDEBF7C11078849D557548892EDBC4E4AB537A8FAA8ED27C258C8341AC771,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/02715343362202FB6D3FC87A895276484CCEDE34F641C972AA54B25CE2495AB7,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/32D9B96C4A127391A1D760482E1A85B9ED258B4601BD923085D8EEC812725ECC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/1F07B29F6AA1547C6ABFF6D01AD0B94AE95F87C88524BFC0DEC6C37DE2838D9F,2,0,0,0,2,3,0,2,0,0,11,2,1,1,3,1,4,0,0,12,1,3,1
/content/drive/MyDrive/y/ransomware/035736378D3CFCF13BE5C6FBA35E68F4417E275DFC92C98A8AE0904B3E65A8B5,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/141043CEBEBDE233FF9E5E003079DCDD3EDA14B4785B6917DFFBE5966FE77A82,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/1D6D37D2902897FF17CEF21428A93A4F96723F2AFCA303B26B26737238DF92F2,2,2,0,1,3,3,1,0,1,0,3,2,0,1,3,0,2,0,3,11,2,4,1
/content/drive/MyDrive/y/ransomware/4D5C36AE16FB89F682AC9E5B9A3C4120A240A120A0BBC9E44DD39624E417EB3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/02F716FEFE817E0ADAD0E637D0440695F09D95E7F72EE078C629FFA6E0752CF5,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/015C3A0D0B1B8C3AE2D86D362DDB1B798200873362C0B43AFA3E847AC1E9FE5F,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/6493149BF66785B0CEDD806FDDB505A35798FBCD879ED69CCA16900BF4E07553,2,2,0,1,3,3,1,0,1,0,3,2,0,1,3,0,2,0,3,11,2,4,1
/content/drive/MyDrive/y/ransomware/05B313F7347DA334EA72A8ECB7674100357748096301477F076FE2784A94ADA2,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/41B9D8524958ECB7A1C95A458FB0BCF12D608EDD63E856980F4B2C298B473964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/632C166DA128B1E11DE2039DA4E4F2806D0D5DDDC4E779790755CC25EF03AF20,3,0,4,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/14CC54FE15923F2863AAE17ECC915B57041202DFA9543D2C9B77497618D5838C,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/09C53645E8F5568E6AEB26239707CC51D390F3C699041992D88292C9DD0E380D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0609E387502F1185211933CB42634F6CA2CF5E6B6DDFDED5F9361683D8D5F491,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/1350CBFA6A6D43560787257F13273688A1713F475ED612981AEC630446D51D41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/01FAEC11BB20F94D65F5BFB192EDF0DF6C6121E89E13BF8EA152F334D5BCFF41,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/07E9DA6199AB6BA7E06B31E01A0216C3680CB6D16AC77FE224FAC85DAAFD031D,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/7F1DA3F06CA9BD6AF63CBB5A70B7900739233DE5DB84BBF026DDBFD9731C7065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/06428D39AFD895DF8254CBFE8E2FD392E9D6B0AD33CC496ABD391A9A161DF05E,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/0DCD94DB8AD636CAE5D58A815BA50B4E7B79EC9DE7D9610087B9BA8AE6E53EBA,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/2A97228A72F59F4A7095EFCADF5ADF6D2F6365E094B7C3DE34348AB38A3E9912,2,0,5,0,3,3,1,2,0,0,10,2,1,1,3,1,3,0,0,12,1,4,1
/content/drive/MyDrive/y/ransomware/159DBE389C8674D0361160FCFFC765C7E578EB6062E22BF63837BF4E915B6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/48FA665D88FF417E26595BD3C2D01E9762DF16E25787839206024BBD562828F9,3,0,4,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/02A31284AEBBAFEA6CEC15BEC961D84F7F8D9B91395D49159F4A473E48D5758F,2,0,5,0,3,3,1,2,0,0,10,2,1,1,3,1,3,0,0,12,1,4,1
/content/drive/MyDrive/y/ransomware/083D30FE90800C30E217C6E7FED243EDBDA90477331ADA0E130588CD6D8B6EB9,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/06BC4902E0F44EB635F4E291F97BED748FB4514ACBC3FC14C3C5BBF195689CB8,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/32F5B7B5C1B4C2E84FC087BA2A9B705DE95167E039D6DAD40D6B7D3BA753DE3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03F7C666B817B3DEDDF41935E774173D480D939AACEF4AB0F5357455BF0D4B81,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/113FD6DB8B98B0318FCB1752E5024E668F7E013820F40BC0E849AEB5B6C04B48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2858657C31394D303E064D2C0BF59CAC90D7AFEC00C5B3F8A1E0EB6DCD87578E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/13382514C63CB26F026970887AD7D579F1B33F92564FE47AF2C8F0654AAAE82C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2D79357915D242766C873C8AB1D05E4731199A64FF23A43F41551AE92AB368F0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0B93A024B5D6874D7BB69ABD7F0E2D54A67C602584575A9B6D1212BAAE81442F,2,2,0,1,3,3,1,0,1,0,3,2,0,1,3,0,2,0,3,11,2,4,1
/content/drive/MyDrive/y/ransomware/51E3DA19D0B3A96BB5D33E2EF73BE3748FE6E01D0F132FB51485127DC0883BC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/05685B5E9E5E9EE61A7D46617ACCF9553B43C53074F097F3AA6ED345DF105C95,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/1062283C74DB618308E61B7DF8BA7B1D77E972D895DD40568ACD0B9DB309E237,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/494F7965875308506CEDC68D87554E87CF5440F6A5C2870B9783DE6E833727EF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/18F317DCCA0B9F24A5EC84773C4A5566CF8F3887AF30C71A8DDBD252E7980878,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/056D3CBEE16383E13726EA1836B1DB193BB68407058A1CE766D6E26F6B92DC5B,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/1F1323B1BADB528E8BE76A0D517FF2F2F9866232F4F083A377AC180C53DF21F8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/02459FB6EB038599780BCAE3D95E14A80AA9703566E007A69C98DD9FFEB5E335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/F325804AB5ABC4D08F2D755A0B057E3F39B11F462375AD93FCD800E572D832B7,4,3,0,5,3,3,2,4,6,5,11,5,2,2,4,1,3,2,0,19,2,5,1
/content/drive/MyDrive/y/ransomware/13CD1EE8666A1339115D372C238EA8EB629DC8B878C569AA909413DBE7FF346C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/069109C1A823781CE2ADCCB7D1F35C1E5BA3133A735676CA9CE4F063294B9B4F,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/036323B2F54F9E21D4BA12190677C174C7C26B773A21ED0FBE9DEBD84B1DF113,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/A4C8237596F9D975244D2C1ACD1BB5D132931DA326D0E175E3E9A056DAA91EDB,4,0,4,0,4,3,2,1,1,0,3,2,0,1,3,0,2,1,0,10,2,5,1
/content/drive/MyDrive/y/ransomware/0D2EF2A20D9BBB43A7F6D7AFEDD12DD9319A0B3ABAF698FAD868E90B450AB634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
/content/drive/MyDrive/y/ransomware/434FCFD6F398B1AF9F0FBFD92ABFDA59AF6A9C3F25B04BD6F917EFA6E42EC191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/02EA744FFB3730F8DEA530B77F72DF5D4E520CEAED8410F32007B32EBCCAB5B7,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/05EB6A100B33F2BCF48A1ACAA989B96DE246D09E6E8526DE83A622EBE575D25F,3,0,4,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/06C191B9726E7BD771AB1012EA8A93EC25DB34E242E0BE13F190AFAA89CC08E5,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/0F55E1044A5EBFEA0EBBCB35E7ECB9CE267B6EF72C77601B8D394B30A85B1628,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/DB93003B19454A1DCFB5484D97E0B1E7FB1212AF75019B636C50D575DA4E161B,2,2,0,1,3,3,1,0,1,0,3,2,0,1,3,0,2,0,3,11,2,4,1
/content/drive/MyDrive/y/ransomware/02E816933D2F333FB9DB44AC16F56A1574DCE5D0926D31444F23E5A09693A22C,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/0D0AE28324CA1244F8AE845C86B964D8795C80E6E52D989C90A7B53E510757F4,3,0,7,0,3,2,1,0,1,0,2,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/0459DEE165639442344FE418D5A0FF72898FAFFA3989635381A72AEA18C89D24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
/content/drive/MyDrive/y/ransomware/3A80A85BCAA57D261F3648279966F2A563884A61FE2FF647411BF82CDE734344,3,0,4,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/04A5DF7DB501B24446FE4AB0B9AB3CBA72A77A580ACF504816DF7C1E4EC42620,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/0C3FD0AA9520D1E2C79E8EC7BA835C32ABE439B174AB8BDD1A106AF4F7D980C7,3,0,4,0,4,3,2,1,1,0,1,2,0,1,3,0,2,1,0,9,2,5,1
/content/drive/MyDrive/y/ransomware/00FCC75B5F861F60D690D2DE99B92B668909ADEFD26E3648690F19F32E1C6A29,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
/content/drive/MyDrive/y/ransomware/42A392909BD8561EB7FF5BE1151527F8917AF0DF32E50006A681585D0FE3E734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/3D37F5740D74297728A5FC4A982A33FC708390CD4F45C1922994B9572920B927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/056C3790765F928E991591CD139384B6680DF26313A73711ADD657ABC369028C,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/480E5E7BB902F868CF530A69927C9A547B11ED179B82374D0CD62841604F05D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/060F13AFF4A97353BBD604F5F1B00C4C03ECF6854E8C8F59C1416C219EE60E02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/04AE3FFC6803797C05CF6A0AA85A8FDDDA1367688E23D4ACEC76C168DAB0AADA,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,0,2,0,1,1
/content/drive/MyDrive/y/ransomware/00CFB600D09132F4E7B8B4E18A44BF0A86C28D114EFD14DF2B37697B422BB5CE,3,0,0,5,3,1,1,1,1,0,2,1,0,1,3,0,1,1,0,11,3,5,1
